Sex,GHEcode,GHEcause,Disease Category,Disease Name,AFG,ALB,DZA,AGO,ATG,ARG,ARM,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BTN,BOL,BIH,BWA,BRA,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CAF,TCD,CHL,CHN,COL,COM,COG,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GRC,GRD,GTM,GIN,GNB,GUY,HTI,HND,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LTU,LUX,MDG,MWI,MYS,MDV,MLI,MLT,MRT,MUS,MEX,FSM,MNG,MNE,MAR,MOZ,MMR,NAM,NPL,NLD,NZL,NIC,NER,NGA,NOR,OMN,PAK,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,LCA,VCT,WSM,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,SSD,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TON,TTO,TUN,TUR,TKM,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE
Persons,650.0,NCommunicable,Malignant neoplasms,Colon and rectum cancers,393.670402614,124.17064778299999,1482.1417712,208.144672711,7.094890059,6357.6275825,260.436949211,5454.27330468,2672.1106081800003,266.997258573,21.630858741,12.827197720000001,3031.93679937,48.049198342,2699.80938943,3366.20600379,4.592410985,121.85391734299999,9.939105302,270.829290533,479.06584451400005,19.996551536,10478.1420646,18.616272527,2311.36635289,127.30578055,215.558873331,408.187095215,251.95655725299997,7539.955190209999,10.423941043000001,75.632351083,152.12901129,1303.0071108500001,94008.5162996,2024.5390205499998,9.958577556,87.22055244399999,256.430779293,436.312721136,1598.96499935,1815.5324638200002,132.277224908,4583.27753556,2678.0119425,968.9019539459999,2428.56441705,18.617796194,360.18844486200004,453.831168929,1766.4269376,224.66113531500002,12.802256938000001,77.45411100700001,390.81395342,2514.38244771,17.260847077,1094.7101747600002,19460.6189404,34.607508232,8.127903947,249.81083650899998,32497.080101900003,264.37263792600004,2058.2062027,8.263573979,270.670792724,64.120923785,19.846562578,33.692446088,260.473989604,134.383888947,5058.81980778,55.805026911,29713.2013177,12683.122321800001,2906.95694013,658.089340794,956.204096456,1493.33019368,17927.4608779,248.95369273,37532.7147835,428.159469478,1728.65662894,1064.23255363,3.006984271,46.621748538000006,229.80216398200002,209.70896330300002,664.746086784,207.512806252,14.769895044,34.926929952,258.203888639,880.7554072519999,131.976090427,517.153136112,140.985000171,1370.57740837,8.883622467,300.46912992,92.86087560799999,47.784460044,53.667987100000005,2830.79626445,4.626366033999999,60.744822955,158.615603623,1096.3398113,120.464378014,2044.8693067099998,49.60763989,342.15265809399995,5073.84051264,1238.33929892,122.554503187,238.501658493,2862.2708463,1819.49672518,43.114089106,2735.56174176,197.793512362,154.328231756,198.513429698,1261.75843357,3069.9862150100003,9407.51278472,3422.8377590200002,23.129813251,4885.94722796,714.0682608999999,3967.90483314,37569.6746558,201.710675068,11.959889849,6.6440875649999995,6.163078188,6.752578962,629.367576302,158.730978951,2572.45907291,12.381474341999999,53.285615919,793.322243856,1798.22899046,661.9665019649999,11.827566075,231.63368110300001,2890.92495028,170.938670817,13065.3723281,332.93467412900003,533.0105228470001,34.097425825,9.789632309,2776.67213621,1947.39367747,930.3362978179999,143.82227779000002,5559.050830990001,329.80691494999996,33.986665078,89.94420209900001,4.748327725999999,134.93744801,538.3638069780001,5363.47596266,211.30848486600001,529.446528262,12172.970577099999,36.309395742,19414.5115408,634.533175594,64738.744096,1045.51553722,525.230227067,5.239909519999999,1260.01974221,3155.4629298,254.53154004900003,152.122832247,257.89043854600004
Persons,661.0,NCommunicable,Malignant neoplasms,Liver cancer secondary to hepatitis B,228.21191006,75.424117038,68.39542777800001,88.544607758,1.168040895,250.26080150199996,98.42716496999999,244.128416352,110.01995236500001,166.398689614,3.139657741,3.858790766,1032.85964255,5.117332888,67.324555175,131.559146781,4.974418322,238.778070327,6.827340412000001,122.733288959,57.511336461,9.743258002000001,1943.4669527899998,6.885972893,167.593821274,557.767913338,57.730052539,629.646898795,348.48668834899996,150.11895802,14.900430395,35.619792215000004,211.99042165400002,106.438114657,199117.354528,385.879472455,5.292659486,60.535921754,32.818016711,881.239278022,77.52670966699999,195.646199622,11.965673022,166.435186623,1776.39895617,646.090714895,29.452626995000003,4.22416716,208.608272454,399.02963875300003,1063.47328862,69.87671763099999,6.189079442,14.690887410999999,9.537449127999999,271.630402382,16.564176926,40.500338740000004,1327.0993258899998,8.983286219999998,110.57011095600001,129.019824999,609.281712468,781.151605796,430.838887424,1.0118436339999999,214.348471411,450.470848173,58.773383945,7.206565791,132.318877604,89.862949456,129.720585704,1.1522570490000001,9819.60094438,3434.97638507,503.16991056399996,220.51672646,24.031414053000002,75.363739959,1193.22998963,50.287003423,9068.67244899,58.324535851,352.291338167,203.892086216,3.637085354,17.118774883,82.77261482499999,645.103837677,19.530706636999998,26.527186882,22.101749928,113.13562504299999,39.637253737,17.729921507,4.469007467,114.215428592,69.838708822,591.782290253,2.813937761,150.20941934599998,2.815805482,149.60906322600002,7.722343079,607.3736865640001,2.6859666019999997,407.117929888,15.250875376000002,60.346853688,185.303551568,1680.36484007,12.398528538999999,53.4371099,111.98680949599999,43.261127167,57.958560121,252.699351071,6603.99216635,15.699973563,14.611145741,813.574019302,19.954475605000003,202.280372893,32.105148323,761.6756980729999,2381.73737508,403.967870725,139.35983557100002,9.600039431999999,6809.70561332,40.099577855,352.064898256,2497.91306417,118.206029093,1.950591204,1.0208976189999999,1.620285064,0.422158942,223.941629778,363.587256506,141.38497774,0.986855876,157.838989417,333.996516431,56.74388443,23.440968541,16.255896398999997,56.130790701,517.823145772,57.993201232,561.394758335,136.083475583,246.55627085199998,12.091031399,19.368685463,66.849533204,96.45444982699999,147.261867182,93.286813632,6185.87318827,39.363083382,12.169940831,202.572569575,8.520986117,13.863197318000001,21.079712901,751.965609462,92.329055035,226.005218355,447.398456803,11.710094766000001,304.811298934,126.132490066,1571.77085352,12.323650276999999,310.77785668399997,11.553407217,132.65086763899998,7879.6575459,144.56750216799998,46.225524480000004,202.35642726799998
Persons,662.0,NCommunicable,Malignant neoplasms,Liver cancer secondary to hepatitis C,127.792231802,123.224345246,106.177636245,109.70172729,0.955368483,582.4256317439999,99.295953936,143.255710398,181.335390637,153.085822236,2.115053735,2.7680580580000003,739.7765296949999,4.962727619,90.726909202,197.64849968299998,3.728545423,51.256897945,3.8194298780000002,21.603781778000002,90.040707377,5.254215847999999,1893.4637375,2.19255754,242.547688157,139.727493658,58.10776121,281.976211375,60.992011306,502.651902969,4.3918073390000005,40.515058661,42.155788419000004,246.195284168,12547.832319399999,536.460468889,5.584239703,61.869126975,63.587396433,229.44045941399997,62.59076945,164.183572231,16.517329771,206.343785736,476.13668771,812.00005534,82.832961671,5.070518339,136.045729825,75.00404089999999,7748.30423328,134.656517732,5.2564989330000005,14.914190286999998,29.387322639,314.58771146600003,2.495923142,155.748523128,2121.86956586,9.764626941,19.156405849,122.698126419,1720.9303359,146.330034661,291.760394167,0.5614585059999999,341.925139512,142.091284019,15.278036792,4.16252015,77.77208943699999,158.535409947,266.642425551,4.631012484,2981.77369163,4359.26730894,254.428205355,175.21240513299998,80.179291884,100.757179102,5645.1322830399995,36.576493858,16613.5412696,35.043604394,312.958732458,197.61865289600001,0.562988653,10.731019949,68.90862788,275.832011202,56.388137285,24.417451872999997,12.345687574,26.840003393,67.321919093,50.000734455,8.175295505,90.381696845,33.963645293999996,142.352517302,1.58555637,51.884324686,4.805732989999999,33.869335842999995,8.338028593,1781.26563698,0.469030432,302.983398899,23.574602022,112.729220681,129.016918921,777.333383787,5.870161456,22.913928361,177.01617145,23.238912903000003,99.57099944000001,48.892940319000004,1372.00422537,61.315307418,9.093334612000001,1440.7664325,33.655170426,22.582266322,33.639216059999995,137.082764897,759.977967878,712.639484527,218.79694048500002,5.320873205,1455.6996470000001,40.343735048,543.20736031,990.259000234,259.48580419,0.881122794,0.814262078,0.275666427,0.14614511400000002,83.388856326,49.642233213,410.255047069,0.800094802,40.51290824,71.956111918,89.34095698600001,37.467839121,1.743314219,44.528240694,528.69175474,103.403753405,2430.5558730899997,84.197170752,281.296726213,7.055207436,9.602621273,255.25211498,164.597775432,109.891315116,77.605379684,1859.28980201,60.08902206,4.697691342,52.058415019,1.608566768,11.338126917,44.379537498,773.123808596,71.72176110000001,202.638827177,550.537265671,6.481904535,1004.2355275699999,87.554389666,4526.310752009999,30.139729424,225.349469717,1.293443863,232.497704103,3393.00313327,69.51327086399999,53.722178644,45.316590855
Persons,663.0,NCommunicable,Malignant neoplasms,Liver cancer secondary to alcohol use,67.967297475,43.720598923000004,32.484741743,77.128577896,0.568278564,831.800156281,40.767654282,283.73391245,360.286433107,50.919883543,3.548917452,1.9945006790000002,284.337392481,5.248227182000001,225.790330718,283.073810961,4.8921377029999995,105.407374478,3.2331800339999996,35.105966357,92.748141951,9.324221762,1844.9495819499998,0.5498166010000001,319.83063706300004,244.92268034199998,98.489592001,554.1508195790001,216.347686801,376.519856389,20.798459493,24.419539437,61.082616832,232.813026874,90470.654774,406.440435749,1.1956654139999998,38.66883938,46.19246624,616.1728043640001,227.662942538,108.885947531,18.391393741999998,498.824356304,685.2572550990001,521.569178418,142.299867501,1.601453614,152.11867762199998,146.80621136800002,1277.91014098,51.060257658,9.043299019,10.101721069,49.98678476,220.37656715,5.257388019,130.20932800999998,3077.83478795,27.2037289,21.398802632,63.18642553000001,2761.8092320700002,409.926862023,466.45394395,1.536024474,121.249845521,123.213836843,20.854992866,4.919368334,82.06191775,63.518204561000005,493.58778243,3.244429754,3346.33711691,1955.8127090799999,42.114501084,65.808262065,82.42604513600001,35.02850177,2817.0582397000003,23.859542939,7225.478845199999,16.684082238000002,359.778756434,242.84670355400002,1.078702706,5.777659012,23.415649744,715.654328081,47.990247012999994,10.932661765,20.684691799,121.309914765,22.661444196,61.303869514999995,12.006032539000001,67.27940740599999,13.166407946,148.581589791,1.327702411,35.114456608,2.884800192,25.485491082,8.952076725000001,1270.27391097,1.0388709280000001,151.97413838,28.420358268999998,39.198582283,82.912597654,753.7513285839999,7.955819938,24.83915191,178.177441058,63.665910274,41.286721504,44.152721170999996,4650.78391032,27.685848562,4.739104816999999,260.36316672299995,27.002767252,42.742113174,30.070122015,306.102516322,2026.4011005899997,653.697163999,306.124188334,3.630808571,2175.3060083600003,170.021300215,1086.53248666,4898.26331035,265.04619142,2.333667184,0.789014367,0.9765004509999999,0.69853276,89.15423713999999,104.410058727,286.962920283,1.397450305,160.773559899,54.328663289,178.784128622,76.221272927,3.4047517390000004,20.533870148000002,888.544910095,35.116098092,1126.02408735,89.69547293299999,128.42948678,6.915313803,19.467052148999997,173.465334722,225.99224310099999,51.968752921,22.847502543,4235.9966275199995,50.770645289,4.902037052000001,88.260943384,2.7185602930000003,7.28982231,16.280030033,424.645146344,22.836259785,365.24648169200003,637.2733302299999,4.247343938,995.236957919,135.152005792,4629.77511573,38.352031277,80.552228558,2.6250815110000003,277.330582167,6137.229592889999,22.033093771,38.882774706000006,90.70778207999999
Persons,664.0,NCommunicable,Malignant neoplasms,Other liver cancer,70.766066886,40.103646565,35.842008767,37.516018822,0.567504276,139.207055343,32.306794620000005,73.546082294,30.741521704,50.487908329,2.0906259400000002,1.273716622,432.808211392,3.438053236,22.977004251,47.806654307,3.138685059,64.40939057099999,2.569649723,36.597956454,26.62069459,2.764959098,722.041285989,0.595829541,72.169874604,136.935068594,21.425729657,328.919418708,72.557920949,272.693923613,4.01565039,15.66483959,50.54696948,67.939911371,59538.9653919,196.596775225,2.732907927,22.071282720000003,22.393554921,238.328192189,27.990195325000002,95.820919627,3.849066332,65.008623697,642.02822385,273.825904101,12.015656703,1.885921859,83.21145967,116.935271731,1033.50045761,58.029995031,2.023843305,6.380134277,5.871745915,121.896707371,6.392257666,24.102533886,413.74836404900003,3.494853341,24.243916183,39.776707896,538.425383321,168.961434849,73.57485268699999,0.29273261500000003,171.513104271,147.289798513,15.595754173,2.8914628049999997,54.115884535999996,74.359583623,55.153813568,0.712885632,2637.92198472,4172.60567921,253.45845372800002,87.867065193,12.559162489,28.940388546999998,565.01593114,24.890573386,1358.7980063,22.456006945,98.525330592,97.24819106599999,1.3938259339999999,5.819568086,23.207408002999998,288.003745213,12.836313288000001,8.592663772000002,5.797056785,27.932832960000002,21.767422992,10.637013575,1.527155479,43.558632065999994,29.424188156000003,346.544938109,1.756411693,59.039972141999996,1.071924626,44.561710278,7.0256987109999995,561.554029008,1.043743251,100.95657386900001,6.808634233,37.627034192,58.85425582800001,1018.35118669,3.378660598,19.180580314,37.258144805,12.934584414,47.175471169999994,68.428738827,1032.26932996,10.867843226,4.845761566,511.43690460199997,12.612672156,70.733393965,14.659624465,214.424887297,995.9009274150001,215.324335894,42.729060438,2.6615986449999998,379.465581348,9.460378558999999,134.595360138,518.625421491,54.372514729,0.516409323,0.43886040600000004,0.791944435,0.125594353,103.961587201,121.821925816,77.747179276,0.608575353,38.206846548,37.181063191,23.528110918,10.615629671,5.67517938,21.219393433999997,144.240887332,31.930022415000003,220.359586425,92.850726983,90.273466781,4.726840482,4.666570921,41.931476456,30.858168778,56.481025907,27.798880109000002,1252.76237965,19.006901345,7.512036657,60.756301164999996,3.5567145,6.904358458,15.452164061,186.63352392800002,26.422289133000003,74.634657555,156.369674586,3.704523792,153.06907204799998,45.009717352,2297.74346597,7.6942646340000005,86.364806497,4.136728529,79.941701611,4022.21338686,23.405450847,22.371579938,54.256611240000005
Persons,670.0,NCommunicable,Malignant neoplasms,Pancreas cancer,102.737693223,122.24852804,298.008368587,55.318183301000005,3.9664747330000005,3404.8058690000003,208.84840932699998,1753.4320815199999,1269.42445239,120.590862953,10.973346517,10.225365993,769.008609676,26.742764328,883.346672786,1284.0875067099998,9.400633866,50.958168141,6.533377385,110.97700547,296.721853156,4.835544014,5566.990899900001,6.700662449,770.5675194490001,40.109733841,36.104486601,84.355222123,73.57204714699999,3119.86642951,1.768755601,16.71957542,44.903121921,718.774388533,41910.647096600005,1048.11323523,0.403068759,17.205879409,133.847145825,236.274414998,518.716466832,612.543116401,62.326461462,1568.4845935,1115.6196732100002,219.44902522,826.457990583,1.085872915,174.509094992,328.995526722,1719.14944506,146.771661996,2.070047812,14.393601753,175.434893652,304.414215822,10.710794687,722.21957899,7209.72030095,8.433114033999999,5.668185739999999,121.765813268,12440.128234099999,110.368211304,1293.08103821,4.861371599000001,176.355712804,17.65927216,6.268734554,11.011521890000001,117.737257724,102.263331107,1544.5353171900001,32.234383629,9951.2023567,4023.1736615999994,714.074816992,317.07978866300004,443.08474715700004,557.0434318360001,8182.24644803,88.67552148200001,19380.1937549,87.81802343,987.709520172,329.66352894700003,1.607006075,22.995535896,123.40574569,31.484767246,339.594941034,68.241920044,3.6563931199999997,14.672497626,149.10937916799998,418.967294612,57.135843071000004,161.91691050699998,26.666136129,450.466136284,1.049781068,64.674373383,45.569757113,14.089660977000001,30.45961621,2702.86145613,2.15186752,37.311336957,66.972708833,331.374291415,210.70426688900002,553.82986425,10.106442978,133.32704491700002,1863.12077093,312.100500169,94.368003201,63.564397568000004,1154.26140755,595.632622651,18.977158516,387.285401916,98.40610393899999,33.56185996,138.870564856,788.120492578,1020.6762512600001,4097.68894492,991.279340778,5.74144962,3011.5118997699997,277.848158693,1999.62032179,13470.853299,55.150604996,5.812159188,2.582247927,1.083424842,3.0946450509999996,239.31214819,41.113017688999996,832.215574552,4.695663944,18.833313879,180.3391832,579.827639439,240.918521956,2.2518102239999997,63.71106937,1681.52715409,49.92770639,4081.48240578,124.825168519,142.12583433,15.574616578,3.507339651,1483.0085654700001,894.633343515,288.355693781,58.128711298,1365.7060920699998,149.242181934,13.974154989999999,34.342326061,3.435793858,68.866367706,145.77115189600002,2973.3047851399997,54.580898248,176.78605618400002,4794.08977708,19.315225721,6985.629385650001,39.001515876,29594.184358,424.874953035,214.77502226500002,0.649919056,627.79955305,412.082460943,147.646344589,57.300290062,136.572197258
Persons,680.0,NCommunicable,Malignant neoplasms,"Trachea, bronchus, lung cancers",548.278894326,791.1536138710001,1657.57918485,96.720600429,5.1151066940000005,9188.76631039,735.702267012,6927.9314480699995,3277.60226899,700.150828713,21.515900048000002,50.966008672,5823.035401040001,23.517644705,4168.14967688,6381.87256804,16.965263077000003,24.782685637,21.363671114000002,220.284513462,1542.12610132,28.32816751,18682.0177697,35.655412573999996,3041.71256105,108.066450932,68.698112877,719.693156404,128.051003737,16264.044042799998,2.980159065,28.99680146,38.782487742,1944.02020852,407708.431856,3239.30238279,4.345303739999999,29.131388944,273.590500475,161.120093632,2498.0374122499998,3642.85712169,235.08965357399998,5732.5568797099995,9707.71056761,224.591874291,3550.69292219,9.195320412,707.7176278850001,602.9504510209999,2808.92249568,220.621902193,10.570249948,31.71935442,698.560903933,1167.0651743,24.756718833,1848.4167238,26039.0485585,53.918173265,11.412332404999999,705.958244476,40072.3333261,186.199334451,6063.21496977,6.700327054,435.998635713,54.466988944,9.507289754,24.743873946999997,319.13676709599997,178.938944908,7810.75540127,109.005017398,48978.9447124,20792.260541800002,2749.41273774,1501.23100335,1611.16864132,1367.49028978,31752.824992600003,365.146268427,54430.620998,309.296809201,4322.821486139999,331.182736084,7.050354138,56.112545732,412.16254308099997,390.059324767,1087.39988149,394.61787015,19.609834442,16.987558989,437.357629861,1444.11158821,195.34503315999999,487.95058731399996,62.413880539000004,2539.29547598,18.325232248,120.050634371,123.885306799,18.367312048,86.007171048,6364.833177490001,9.798943846,279.11399596800004,355.464918024,2210.96221961,183.80564601900002,5547.3618018100005,48.980552245000005,1518.66352495,9010.976871429999,1406.22893451,158.84103895500002,15.721461651,720.861959334,1841.7010006100002,38.526022928,4429.0984989300005,235.078395842,172.026148809,380.980614308,1996.2612737,7863.18802929,20534.2179077,3243.76877659,29.801848578,12829.020646,858.866647723,8484.65314537,62528.5753768,81.378106093,14.452842859,7.355478142,6.0682464849999995,10.601548574999999,470.627860833,74.523129316,4541.73307874,12.527181603999999,26.71516192,1148.47067496,2263.37813854,962.779093751,13.829483501,94.712741839,6458.963953699999,67.640516972,17676.7382191,1003.9785771600001,232.440434235,43.310107889,12.993295118,3042.24921163,2922.45435147,977.1268822659999,237.213532102,11463.7182906,695.314977977,92.162211135,31.199612077,19.334263184999998,110.23380561,1164.6732728,21011.4584294,531.338762141,246.634413066,19822.7268654,49.725401065999996,34043.1581499,103.04813339500001,156829.956848,1268.5539725899998,1048.48766976,7.905912252,2417.22477487,13455.5847591,271.690530403,63.427562851,148.137794498
Persons,691.0,NCommunicable,Malignant neoplasms,Malignant skin melanoma,37.739652013000004,24.378478118,39.747295242999996,55.508583703,0.432894089,418.869109657,28.873430366999997,1065.82617565,273.769732035,23.014476576,1.5010021299999998,0.501184568,97.573643307,,223.975582373,295.34044314000005,,15.219552984,2.136903668,53.510170523,39.655387975,5.369418136,1443.14435236,0.06566361799999999,142.55659093600002,33.155755400000004,44.539546785,47.76192581,75.827057768,799.383217411,0.959322192,18.400733887,23.832278651,163.065551462,3864.38051124,152.265999309,2.3684163579999997,20.90922763,24.656739896,40.641989386999995,164.28200024199998,66.048774716,13.451313384,326.30320707600004,26.989079916999998,293.227856771,249.637676009,0.047456829,10.255731393,44.192606131999995,41.851268512000004,4.20146773,0.410888154,5.084325238,54.642095574,49.275316307000004,2.486236264,147.231639263,1659.59951076,2.898238171,3.782471526,29.7334054,2444.8357297099997,44.908947487,148.88232609,,2.98928766,42.66454778,4.406945503,0.743810265,4.118153575,11.031998723,322.92154321,6.030122966,843.126409954,365.973782193,155.35529466199998,18.759900640999998,126.48845697899999,194.680601364,1544.59784923,5.676539095,463.099263027,5.451273876,252.58465424999997,100.640316813,0.22886472600000002,0.16763639200000002,16.754495110999997,9.422018485999999,103.790704743,8.979413366,3.405518702,9.419713046,4.020335023,82.51135198499999,12.008530514999999,78.285314513,53.698263503,26.394700039,0.095130985,39.598141134,5.667130171,8.768091893000001,1.244819186,377.652205497,0.350559462,5.3148736340000005,11.000034663,73.54641941,96.946849715,57.884158199000005,15.821717331999999,13.985831524,553.065415955,276.02544461599996,9.505629468,29.01805663,270.289880157,240.24506966500002,0.503608246,138.40654967400002,19.755612131000003,73.28012225699999,23.777691238,123.546619827,100.389300417,1007.80384511,194.683451724,0.15553099,106.410481123,42.757000055,346.715164917,2909.80749555,58.391676222,,,0.079130984,0.168753881,10.514355656000001,32.482489884,227.19073445400002,0.656610749,10.184119990000001,6.92035873,174.093038377,76.91162491200001,1.572930686,16.870602253,404.33712688500003,24.264310115999997,780.687399203,5.370198678,63.442956194000004,0.860468811,1.985034713,405.346951307,270.283668756,15.229289002,16.861120353,234.785411581,64.07503885,3.89067894,22.033743023,0.45028017,1.207079143,18.144502259,786.234043017,32.597893746000004,109.572070509,1092.03947673,0.238467689,1962.7028605100002,144.284893697,8360.27819079,67.241991277,63.776721848,1.2191818749999999,88.574963775,44.97098234,13.149914465,25.770727563,62.886456191
Persons,692.0,NCommunicable,Malignant neoplasms,Non-melanoma skin cancer,73.320687588,24.633935679,43.548037662,30.089097972999998,0.733435231,340.683150331,7.702019691,396.846716098,59.390901106,32.53880862,1.087275945,1.132459914,155.148490726,,56.420585753,88.832594873,1.2975587030000002,10.688545543,0.591689217,52.019197218,15.260702104,18.907001847,1093.60730955,1.835871769,89.391435064,14.070267292,10.916741451,43.865311151,28.031893051,222.908308461,0.705202576,15.534161189999999,11.802914100999999,130.06224233999998,7470.29192793,352.334014993,0.605974735,9.472700767000001,36.168113716,26.84852075,33.664592784,219.79103659499998,11.113901997000001,112.81358391,86.16867572700001,84.971589919,52.248776201999995,0.9728274,62.357419924999995,76.136225672,110.497668714,25.53954125,1.459595916,2.4464916629999998,17.645682865,82.281517389,1.469178838,28.299156599,521.1344727100001,4.12724026,1.657669723,24.70362466,483.646803693,28.509458137,181.709264668,0.8225656490000001,61.165215652,14.690601198,2.3693817459999997,1.487526759,45.53578128,30.717814267,213.606116564,,1733.7493979,733.185493918,83.374984794,57.778735854,60.949233629000005,48.608652191000004,630.562653655,6.3184639460000005,569.0291170410001,5.977784078,35.61065872299999,34.504191517,0.278686235,1.8523603279999998,41.771623347,23.781080707,29.40150629,6.426493862,26.231047773,3.199571016,6.482502618000001,36.908528113,2.6711398849999997,14.801501825999999,12.895611132,66.96450440699999,1.15802359,12.331658184,3.797723158,2.7757337719999997,2.4116554800000003,784.7901258720001,0.5982562339999999,12.811197501,6.938886424,116.701447187,23.275357238,370.51605933300004,2.059513318,24.348300292999998,92.45380164,94.15717023,17.4368583,10.644276554,112.321290253,41.599997934,1.918079339,166.701426831,7.787762072,25.017679396000002,31.086282461,101.923577936,217.436923668,848.101400519,132.74593644499998,0.777290437,261.916854883,27.376573479,408.845328871,1691.25181258,12.324848167,,1.413480992,0.304431436,0.198786085,20.041597083,14.687098874,151.183135962,0.42245133900000004,5.628861706,7.225307189,17.735021569999997,17.811672373,2.547785297,10.212288992,762.738610105,7.278495718,496.610106067,202.569145589,52.727208337,1.74123794,11.91133095,60.393469755,69.01774408899999,18.006165392,14.349446469,949.373570931,27.935066834,1.68887811,7.497786309,0.584275009,4.615196858,26.495420614,375.590877062,6.793046855,24.937912669,210.67234858700002,4.04699253,474.30271416999994,30.837281306999998,2532.3286347499998,19.595397300000002,54.570377791,1.373468953,214.527052615,185.798713862,36.433613296,15.439042423,8.880946195
Persons,700.0,NCommunicable,Malignant neoplasms,Breast cancer,876.027969678,238.34442353,1804.9916813,356.499636268,9.867734344,5310.02384664,380.794568407,2793.7332256600002,1763.66536178,373.27176114499997,37.065746055,23.602759448,5954.814846169999,75.205289198,1546.31528871,2679.15624063,7.504018672,345.59932805600005,4.377980362000001,200.645031877,291.585660089,31.959958575,11652.8507144,11.183681322,1150.70979797,442.222506296,334.566202174,389.993336814,917.466443962,5547.14711323,17.87770017,183.000685985,410.673065985,1134.2782786300002,37739.3638795,1952.71349693,15.481973981,137.941533222,217.988544517,995.4642978769999,909.299916165,1054.98590385,143.530272821,2030.7863933,1853.43214041,1686.1878855500001,1576.17627569,37.732241437999996,343.892258706,413.91043716300004,5029.54175594,194.014269353,25.523342886000002,170.602585931,293.277282449,5889.63356953,67.668364274,875.735212513,13066.8754571,27.835058477,14.009085345,493.854726034,20037.3627915,682.3299337049999,1754.5430317999999,12.226103513,223.890964635,184.08992379100002,48.748576012,42.139567658,300.91104179900003,131.34467001299998,2424.06251196,34.423266068000004,49858.025906,15454.8568072,2243.61123739,1446.5755301200002,706.810357223,1093.90644484,12204.562320699999,268.59166295999995,9469.23640302,280.443349066,1523.06406157,1622.7603672799999,4.893852142999999,48.684013871,187.870478442,172.196583752,443.505991182,338.24625642,22.637046253999998,97.239193332,143.92207357,557.9647972240001,89.97129859399999,595.363910691,265.86179107000004,1519.19028596,12.288190984,553.544741434,92.560322887,109.165087026,76.759960582,3705.5041002300004,6.145227493,29.301081994999997,105.091891034,1917.71784679,413.582292744,2109.0870145,82.75716441600001,565.807934466,4037.06363697,677.439565988,130.46953757999998,491.861174314,13006.000237,874.1831537219999,37.311765621,11130.228095,178.11909937500002,251.46895649500001,255.33629137300002,1005.9217540300001,4839.407029540001,4729.47491632,1842.94636593,14.770972346,1283.84392082,480.571831773,3067.2942358699997,23701.8264606,200.915404297,18.742773657,18.837867643000003,3.741670376,4.858186530999999,531.786417135,270.431537775,1731.76703285,7.98039212,128.038373235,330.313553747,845.721973284,406.688336879,27.48928619,405.96150955400003,3704.23864979,281.960991604,6345.61849409,760.429390403,1114.85296366,28.351864926999998,12.91887492,1704.32418837,1508.4185986500001,957.932378048,147.556026312,3995.70787219,255.25263899200002,29.898425803,228.123143749,14.616584764999999,137.863232275,456.180361955,4624.68279273,143.074873277,782.111272486,8469.90410666,44.775813752000005,15201.960843500001,913.683294142,47374.298924,793.360589885,800.77683113,7.004083131000001,1306.41790397,2083.9930418599997,583.013855926,270.92864568000005,194.232618968
